id,keyword,location,text,target,prob_DIS_TRUE,prob_DIS_FALSE,prediction
14543,demolition,Port Harcourt,#MorningCrossfire: Demolition Of Buildings For Flyover Construction . The land use Act states the method for compe… https://t.co/HFe5CNy5JN,1,0.7394765,0.24208727,Disaster
14544,demolition,Port Harcourt,#MorningCrossfire: Demolition Of Buildings For Flyover Construction . Mobil filling station at garrison rejected t… https://t.co/eHoKcVWdRe,1,0.84421283,0.14383303,Disaster
14772,derailment,"Washington, DC","38 years ago today, #DCsBravest battled a 4 alarm fire overnight. The following day, they responded to the twin tragedies of…",1,0.77086157,0.22814004,Disaster
14839,desolation,icon: @michfoolery,"some of the other songs in the album are just vry tma, like Lighting Myself on Fire? just rings of the desolation,… https://t.co/GR9fUhLHxe",0,0.25241336,0.7268325,NOT a Disaster
14902,destroy,"Toronto, Ontario",trying to destroy mk ultra 2 by making the us government think that australia still exists after the fire,1,0.7433163,0.23519063,Disaster
14940,destroyed,Island of the Gods & all too much plastic,"The bee industry estimates about 10,000 hives have been destroyed by bushfires across Australia. The combined effec… https://t.co/94U6ZrA9zP",1,0.843725,0.13811517,Disaster
14940,destroyed,Island of the Gods & all too much plastic,"The bee industry estimates about 10,000 hives have been destroyed by bushfires across Australia. The combined effec… https://t.co/94U6ZrA9zP",1,0.843725,0.13811517,Disaster
14944,destroyed,Ërebor,Here is the Mountain's Men led by Ser Gregor Clegane for A Song of Ice and Fire by . I really enjoyed paintin…,0,0.24813108,0.7366859,NOT a Disaster
14964,destroyed,,Government set to revise total number of hectares destroyed during bushfire season to 17 million after millions of hectar…,1,0.91058856,0.089154646,Disaster
14964,destroyed,,Government set to revise total number of hectares destroyed during bushfire season to 17 million after millions of hectar…,1,0.91058856,0.089154646,Disaster
14985,destruction,"München, Bayern",Wildfire destroyes Australia The view of the Blue Mountains National Park in New South Wales shows the path of destruct…,1,0.894709,0.10558494,Disaster
14985,destruction,"München, Bayern",Wildfire destroyes Australia The view of the Blue Mountains National Park in New South Wales shows the path of destruct…,1,0.894709,0.10558494,Disaster
14987,destruction,,"This is the definition of a Holocaust “destruction or slaughter on a mass scale, especially caused by fire or nucle… https://t.co/wOg9tLK8N3",1,0.7917541,0.19456936,Disaster
15057,detonate,The internet or the gym,"My bard Ray: Detonate necklace of fireballs (2e) while in white dragon's mouth. ""Gonna die anyway, s… https://t.co/9TnYFSVlsO",0,0.20303467,0.7621949,NOT a Disaster
15086,devastated,,Our country has been devastated by bushfires &amp; we need your help! 🔥 So that's why we're proud to announce The Down-Unde…,1,0.843457,0.1354589,Disaster
15086,devastated,,Our country has been devastated by bushfires &amp; we need your help! 🔥 So that's why we're proud to announce The Down-Unde…,1,0.843457,0.1354589,Disaster
15106,devastated,おもちゃ屋さん,The bushfire crisis has devastated communities across the nation and the scenes of loss are heartbreaking. We’ve heard…,1,0.9149323,0.08829965,Disaster
15106,devastated,おもちゃ屋さん,The bushfire crisis has devastated communities across the nation and the scenes of loss are heartbreaking. We’ve heard…,1,0.9149323,0.08829965,Disaster
15109,devastation,Chile,"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/rdYBeW8twU",1,0.916434,0.082932435,Disaster
15111,devastation,we the purple,"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/dqj307GSxq",1,0.916434,0.082932435,Disaster
15120,devastation,,Scorched earth devastation on #KangarooIsland 💔 #bushfirecrisis #Australia …,1,0.9211479,0.07661195,Disaster
15120,devastation,,Scorched earth devastation on #KangarooIsland 💔 #bushfirecrisis #Australia …,1,0.9211479,0.07661195,Disaster
15124,devastation,,"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/2pfYF2Fslo",1,0.916434,0.082932435,Disaster
15125,devastation,Melbourne,Can only hope the LNP MPs are watching #abc730 showing the devastation of the drought and fires on primary producer… https://t.co/5palZGt5i9,1,0.7679762,0.2294836,Disaster
15128,devastation,"Mumbai, India","A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/xCqB624mxL",1,0.916434,0.082932435,Disaster
15130,devastation,"Canberra, Australia","Along the border of NSW and Victoria, where three fires have now joined together, communities are trying to deal with the devas…",1,0.9199202,0.085021354,Disaster
15158,disaster,,Suncorp and IAG temporarily stop selling insurance in fire-affected areas of Victoria and NSW Embargoes are a common indust…,1,0.77337706,0.22102098,Disaster
15165,disaster,"Perth, Australia",So announced a Royal Commission on bushfires. Maybe - and hear me out here - his government could have just…,1,0.8161824,0.17094919,Disaster
15165,disaster,"Perth, Australia",So announced a Royal Commission on bushfires. Maybe - and hear me out here - his government could have just…,1,0.8161824,0.17094919,Disaster
15168,disaster,"London, England","The tragic and horrific bushfires in Australia have, once again, been hijacked by the extreme eco-evangelists who ascr…",1,0.9083301,0.08988705,Disaster
15168,disaster,"London, England","The tragic and horrific bushfires in Australia have, once again, been hijacked by the extreme eco-evangelists who ascr…",1,0.9083301,0.08988705,Disaster
15194,disaster,Lagos,"Australia, our hearts are with you. To join us in supporting the bushfire relief efforts, visit: https://t.co/5Jz30ETqoR https:/…",1,0.8157809,0.16094398,Disaster
15194,disaster,Lagos,"Australia, our hearts are with you. To join us in supporting the bushfire relief efforts, visit: https://t.co/5Jz30ETqoR https:/…",1,0.8157809,0.16094398,Disaster
15197,displaced,An Australian increasingly more concerned about democracy in Australia.,The NSW government has launched a scheme to open vacant holiday homes to residents displaced in the state's bushfire crisis. h…,1,0.85748255,0.13848668,Disaster
15197,displaced,An Australian increasingly more concerned about democracy in Australia.,The NSW government has launched a scheme to open vacant holiday homes to residents displaced in the state's bushfire crisis. h…,1,0.85748255,0.13848668,Disaster
15207,displaced,Israel 🇮🇱,"Indonesia Devastating Floods: 66 People Have Died. More Than 36,000 Displaced. In the past, Israel offered humanita… https://t.co/eWxdGoj3Q8",1,0.91774243,0.078701064,Disaster
15220,displaced,,"Wildlife officials have dropped more than 2 tons of food, mostly carrots and sweet potatoes, to help animals displaced by fires in…",1,0.90622574,0.09448515,Disaster
15233,displaced,,"Indonesia Devastating Floods: 66 People Have Died. More Than 36,000 Displaced. In the past, Israel offered humanitaria…",1,0.916117,0.07999059,Disaster
15258,displaced,,Nearby nonprofit housing displaced families from Alpine Motel Apartments fire - FOX5 Las Vegas https://t.co/bWXjxE6zsH #…,1,0.86283153,0.13020203,Disaster
15267,drought,Sydney,The combination of drought and fire is having a devastating impact on honey production. #abc730 #bees https://t.co…,1,0.7150335,0.24028696,Disaster
15268,drought,"Padstow, Sydney","Bit sad considering water restrictions, drought and bushfires in parts of the country, surely… https://t.co/cEApfsFN96",1,0.9123561,0.08663667,Disaster
15268,drought,"Padstow, Sydney","Bit sad considering water restrictions, drought and bushfires in parts of the country, surely… https://t.co/cEApfsFN96",1,0.9123561,0.08663667,Disaster
15292,drought,"Kingsport, Tennessee","1/ In #Braidwood farmers already crippled by drought have lost 100s of kilometres of fencing in #AustraliaFires. Today, a…",1,0.8449224,0.15841378,Disaster
15298,drought,,2012 Carbon Tax Cost = $4.4b/yr Cost of: 2017-Now Drought $12b 2012-Now Cyclones $13.7b 2019-20 Bushfires $5b 2012… https://t.co/A8OUijwjLp,1,0.8490364,0.13916959,Disaster
15298,drought,,2012 Carbon Tax Cost = $4.4b/yr Cost of: 2017-Now Drought $12b 2012-Now Cyclones $13.7b 2019-20 Bushfires $5b 2012… https://t.co/A8OUijwjLp,1,0.8490364,0.13916959,Disaster
15301,drought,"Torrevieja,ALICANTE,SPAIN",Huge RAIN BOMB set to hit drought-ravaged Australia gives hope to exhausted firefighters https://t.co/ESshqmDM1e,1,0.928555,0.0725159,Disaster
15304,drought,"Lower Hunter, Australia","""Vegetable prices may soar 50 per cent as growers face perfect storm of bushfires and drought"" …",1,0.78418076,0.20545988,Disaster
15304,drought,"Lower Hunter, Australia","""Vegetable prices may soar 50 per cent as growers face perfect storm of bushfires and drought"" …",1,0.78418076,0.20545988,Disaster
15308,drought,Upper Hunter Valley,Vegetable prices may soar 50 per cent as growers face perfect storm of bushfires and drought - ABC News https://t.co/g68x5SMclg,1,0.83588505,0.15491462,Disaster
15308,drought,Upper Hunter Valley,Vegetable prices may soar 50 per cent as growers face perfect storm of bushfires and drought - ABC News https://t.co/g68x5SMclg,1,0.83588505,0.15491462,Disaster
15310,drought,USA and Global,🔥One Of The Many Outcomes to come from #AustralianBushfires #AustraliaFires #Drought 🔥Vegetable prices may soar 50… https://t.co/hLJMEvXvcx,1,0.8894658,0.10111248,Disaster
15310,drought,USA and Global,🔥One Of The Many Outcomes to come from #AustralianBushfires #AustraliaFires #Drought 🔥Vegetable prices may soar 50… https://t.co/hLJMEvXvcx,1,0.8894658,0.10111248,Disaster
15311,drought,,"It is not the best measure of “climate change”. Drought, flash floods etc cannot be assessed with ocean heat content. B…",1,0.83218294,0.14776157,Disaster
15317,drought,"Sydney, Australia","A big day of news, plus some soaking rain for drought and bushfire-affected areas in our weather forecast... join us tonig…",1,0.847181,0.13536374,Disaster
15317,drought,"Sydney, Australia","A big day of news, plus some soaking rain for drought and bushfire-affected areas in our weather forecast... join us tonig…",1,0.847181,0.13536374,Disaster
15331,drown,Shropshire,"John sets traps around the motorway hard-shoulder to catch rabbits, which he then cooks on his camp fire. He’s created his…",0,0.2540869,0.7319198,NOT a Disaster
15581,dust-storm,,As seen by yesterday's #SNPP #OMPS aerosol index the #AustraliaFires smoke is now south of western Australia (black circl…,1,0.8178965,0.16630138,Disaster
15582,dust-storm,Kaliningrad,-Desert Locusts -Floods -Dust storm -Bats If these aren't signs that we are heading to murky waters am not sure wh… https://t.co/xa7Qc9pZqZ,1,0.87679523,0.109375454,Disaster
15606,earthquake,Cagayan De Oro City,Puerto Rico - Earthquake 🌋 South Korea - Bush fire 🔥 Mexico volcano erupting 🌋 Guatemala volcano is still erupting 🌋 In…,1,0.91231203,0.0825215,Disaster
15619,earthquake,Namkanda,Puerto Rico - Earthquake 🌋 South Korea - Bush fire 🔥 Mexico volcano erupting 🌋 Guatemala volcano is still erupting 🌋 Ind…,1,0.9125296,0.08189933,Disaster
15738,emergency,"Basse-Normandie, France",#AUSTRALIA FIRES UPDATE: Our Animal Rescue Team continues to look for signs of life on Kangaroo Island &amp; provide care for su…,1,0.91638315,0.08468817,Disaster
15765,emergency,philippines,"Wildfire Rips Along South Korea's Eastern Coast, Prompting National Emergency https://t.co/dnhqAV70ym",1,0.9315106,0.07122894,Disaster
15765,emergency,philippines,"Wildfire Rips Along South Korea's Eastern Coast, Prompting National Emergency https://t.co/dnhqAV70ym",1,0.9315106,0.07122894,Disaster
15804,emergency,"Palma de Mallorca, España",Help rescue and care for the innocent victims of the fires! Millions of animals are dying from the Australian wildf… https://t.co/Rsp6NOFC8R,1,0.9185019,0.08425408,Disaster
15806,emergency-plan,,I respectfully put it to you that this bushfire emergency has put more jobs at risk than a sensible order…,1,0.8952331,0.10147372,Disaster
15806,emergency-plan,,I respectfully put it to you that this bushfire emergency has put more jobs at risk than a sensible order…,1,0.8952331,0.10147372,Disaster
15831,emergency-services,"Australia,Melbourne, Victoria",Weather Update: Heavy rain and the potential dangerous impacts to fire grounds in NSW and East Victoria. Video is current at…,1,0.9014973,0.09349651,Disaster
15833,emergency-services,SYD / YYZ,"In response to the current #bushfirecrisis, is extending and increasing emergency veterinary services for anima…",1,0.8893004,0.113331854,Disaster
15833,emergency-services,SYD / YYZ,"In response to the current #bushfirecrisis, is extending and increasing emergency veterinary services for anima…",1,0.8893004,0.113331854,Disaster
15834,emergency-services,"Melbourne, Australia",West-wimmera - Casterton-Apsley Road (C211) - Road Closed - Emergency Services Access Only - Fire https://t.co/p8K2mtzpcm,1,0.86288863,0.12983337,Disaster
15838,emergency-services,Belfast northern ireland,Emergency services are battening to save homes from #StormBrendan here in Carrickfergus. The water continues to flood street…,1,0.90505916,0.09687385,Disaster
15875,emergency-services,Asia Pacific,Our thoughts are with everyone affected by the devastating #bushfires. Maddocks has pledged $40K to the #VictorianBush…,1,0.88392746,0.11360599,Disaster
15875,emergency-services,Asia Pacific,Our thoughts are with everyone affected by the devastating #bushfires. Maddocks has pledged $40K to the #VictorianBush…,1,0.88392746,0.11360599,Disaster
15889,emergency-services,"Melbourne, Victoria",Very smokey in #Melbourne today. Destruction and impact of the #bushfiresAustralia seems unrelenting. Deep gratitud… https://t.co/ouDnrP5hpK,1,0.9152224,0.08534891,Disaster
15889,emergency-services,"Melbourne, Victoria",Very smokey in #Melbourne today. Destruction and impact of the #bushfiresAustralia seems unrelenting. Deep gratitud… https://t.co/ouDnrP5hpK,1,0.9152224,0.08534891,Disaster
15891,emergency-services,"Melbourne, Victoria",The Bushfire case support program can provide free information and advice for people impacted by the Gippsland and North E…,1,0.8853034,0.11337301,Disaster
15891,emergency-services,"Melbourne, Victoria",The Bushfire case support program can provide free information and advice for people impacted by the Gippsland and North E…,1,0.8853034,0.11337301,Disaster
15898,engulfed,"Fremont Street, Des Moines",DMRegister: RT TDavisDMR: A man is believed to have ended a daylong standoff with police by setting fire to his own… https://t.co/kF9xI1DQSR,1,0.80337924,0.20496802,Disaster
15899,engulfed,"Fremont Street, Des Moines","DMRegister: Over the course of the 12-hour standoff with law enforcement, police say the man ""fired multiple rounds… https://t.co/DnXUWRkwVa",1,0.81351334,0.18405107,Disaster
15925,engulfed,"Phoenix, AZ",A young woman was killed in a fire that engulfed at least one suburban Phoenix apartment early this morning. https://t.co/hoaneu62xW,1,0.91513354,0.08915761,Disaster
15937,engulfed,"Sydney, Australia",The response to Australia’s fire crisis has some similarity to what engulfed America when Trump was elected. People… https://t.co/5flFcxUdIs,1,0.72789556,0.25045347,Disaster
15949,engulfed,Warwick England,To all out there .........What's the latest #Jokhang Temple fire Engulfed in flames two years ago on 17 February 2018 since then nothing,1,0.9121376,0.09097336,Disaster
15951,engulfed,Warwick England,#Jokhang Temple fire A number of videos emerged on social media showing the temple being engulfed in flames two years a…,1,0.8955307,0.10372632,Disaster
15955,engulfed,Canada,"The plane doesn’t crash immediately, but is set on fire by the missile explosion. We don't know the precise flig…",1,0.8712659,0.12045052,Disaster
15985,epicentre,Mooloolaba,"Cudgewa in the epicentre of the fires near Corryong, all pasture paddocks burnt , houses burnt , stock losses , cattle now be…",1,0.9098775,0.09312121,Disaster
16010,epicentre,,"Cudgewa in the epicentre of the fires near Corryong, all pasture paddocks burnt , houses burnt , stock losses , cat… https://t.co/Q7Tcsn6jyR",1,0.9195473,0.082744524,Disaster
16018,evacuate,,"Yes, we’ve had fires. But never on this scale. We’ve never had fires that wiped out one BILLION animals. We’ve never…",1,0.84108734,0.15332304,Disaster
16046,evacuate,🇺🇸 🇺🇸 🇺🇸,"1️⃣4️⃣9️⃣ AUSTRALIA URGES MASS EVACUATION 🔥 Australia urging some 240,000 citizens to evacuate. 🔥 Seems “bushfires” may b…",1,0.9222839,0.07858824,Disaster
16046,evacuate,🇺🇸 🇺🇸 🇺🇸,"1️⃣4️⃣9️⃣ AUSTRALIA URGES MASS EVACUATION 🔥 Australia urging some 240,000 citizens to evacuate. 🔥 Seems “bushfires” may b…",1,0.9222839,0.07858824,Disaster
16053,evacuate,Indonesia,INDONESIA #Jakarta city govt spent more money on Formula E electric car race than flood prevention efforts as death toll from…,1,0.84331656,0.14466402,Disaster
16062,evacuated,,No no no Mallacoota was NOT evacuated by defense on New Years Eve. Morrison was partying &amp; watching fireworks &amp; pol…,1,0.903335,0.091695346,Disaster
16066,evacuated,Southern hemisphere,"As fire crews battle to bring bushfires raging across the western end of Kangaroo Island under control, a firefighter r…",1,0.89390486,0.106392205,Disaster
16066,evacuated,Southern hemisphere,"As fire crews battle to bring bushfires raging across the western end of Kangaroo Island under control, a firefighter r…",1,0.89390486,0.106392205,Disaster
16135,explode,,if you ever feel that a fire emblem character is too cool just know that their mind would completely explode if they saw li…,0,0.17307477,0.79850525,NOT a Disaster
16175,explosion,,"There has been an explosion at a chemical factory in Zhuhai, South China's Guangdong. As of 3:00 pm Tuesday, the fire has not…",1,0.91119117,0.08972331,Disaster
16183,explosion,"Perak, Malaysia",2020 might be worse than 2019. • WW3 threats. • Taal Volcano explosion after how many years. • Australia fire. • Indonesi…,1,0.9162794,0.07798239,Disaster
16203,explosion,,"Huge explosion and fire in a chemical plant in Zhuhai today. The fire was not out by 3pm, People’s Daily reported, citing a vi…",1,0.91820127,0.08287557,Disaster
16285,famine,Nairobi,"Each financial year money is allocated for disaster management, but we still raise paybills during famine and floods #UhuruAddress",1,0.84657675,0.14637133,Disaster
16295,famine,,This world is ending Earthquakes Floods Half of Australia on fire Locusts in Somalia Ethiopia &amp; Kenya Trump about to star…,1,0.9229857,0.07369306,Disaster
16295,famine,,This world is ending Earthquakes Floods Half of Australia on fire Locusts in Somalia Ethiopia &amp; Kenya Trump about to star…,1,0.9229857,0.07369306,Disaster
16380,fatalities,"Valhalla, Maui & Geneva","Since 2020 began, Jakarta, Indonesia has experienced a lot of flooding that has caused many fatalities. NASA researchers an…",1,0.8970832,0.09604714,Disaster
16395,fatalities,"Phoenix, South Africa","#sapsKZN Yesterday DBN #SAPS #SAR along with eThekwini Fire and Rescue, Transnet National Port Authority Fire and Resc…",1,0.84148335,0.15100221,Disaster
16400,fatalities,Vancouver (One Of Them),"Snappy combos that reward rapid fire inputs, with mechanics that are accessible enough to really ge… https://t.co/criJfStXNq",0,0.2226258,0.7291822,NOT a Disaster
16402,fatalities,,"2009 bushfires in Victoria: - 173 fatalities - Labor Govt &amp; Kevin Rudd - Caused by arson, power lines, lightning -… https://t.co/pQSo7nVFuk",1,0.92257285,0.07748101,Disaster
16402,fatalities,,"2009 bushfires in Victoria: - 173 fatalities - Labor Govt &amp; Kevin Rudd - Caused by arson, power lines, lightning -… https://t.co/pQSo7nVFuk",1,0.92257285,0.07748101,Disaster
16402,fatalities,,"2009 bushfires in Victoria: - 173 fatalities - Labor Govt &amp; Kevin Rudd - Caused by arson, power lines, lightning -… https://t.co/pQSo7nVFuk",1,0.92257285,0.07748101,Disaster
16404,fatalities,"Pretoria, South Africa","#sapsKZN Yesterday DBN #SAPS #SAR along with eThekwini Fire and Rescue, Transnet National Port Authority Fire and R… https://t.co/NPROuhKMdr",1,0.8698563,0.12837699,Disaster
16420,fatalities,"Melbourne, Victoria",Melbourne city is shrouded Almost 1 billion animal fatalities. Humans suck! #AustralianFires https://t.co/s2UERSJ8dv,1,0.9029952,0.0909353,Disaster
16559,fire,,LOOK: Volunteers from Manila District Fire and Rescue saved not just residents but also dogs in Agoncillo town. They are plann…,1,0.86066425,0.14017428,Disaster
16563,fire,,"Sorry bro, but when I fire up my Xbox Series X and plug in my 4TB hard drive it will… https://t.co/qcWh88MzGT",0,0.15412022,0.8223092,NOT a Disaster
16564,fire,"Melbourne, Victoria",u should think about the consequence of u touching a fire in the darkened room https://t.co/BTr4LIvgSJ,0,0.2633181,0.7095353,NOT a Disaster
16565,fire,SB19 Hearts,Now the fire in me has started you'll be in my zone A'TIN: #ALABTopSpotONMYX #PUSHAwardsATIN… https://t.co/2e6dPQ9fNN,0,0.19371265,0.78795683,NOT a Disaster
16566,fire,"Planet Earth, Galaxy",I was visiting a fire affected community in the high country today when I spotted a Wedge Tail Eagle circling high… https://t.co/9lTGVTl7Bj,1,0.8613801,0.13913077,Disaster
16567,fire,An Australian increasingly more concerned about democracy in Australia.,Rain is expected to fall across NSW this week particularly along the Great Dividing Range which has experienced a lot of fire…,1,0.8999841,0.09844034,Disaster
16570,fire,Vancouver B.C. Canada,"Good morning #Lebanon ! We are back! Screens are split again, tires on fire, Lebanese flags are up, roads are blocked all…",1,0.81404597,0.17692968,Disaster
16572,fire,,Baby wallabies find sanctuary after being rescued from Australia fire. https://t.co/VkmmkTEkGj,1,0.8352646,0.15057684,Disaster
16573,fire,johannesburg,Stand a chance to WIN 1 of 3 Johnnie Walker Song of Fire OR 1 of 3 Song of Ice bottles. RETWEET this Tweet to personalise you…,0,0.1633534,0.82364714,NOT a Disaster
16574,fire,Indonesia | UTC+7,"reading about australian bushfire smoke reminded me of how we, too, had similarly horrendous condition for months d… https://t.co/PZesZ7Xkbz",1,0.8641623,0.11749396,Disaster
16574,fire,Indonesia | UTC+7,"reading about australian bushfire smoke reminded me of how we, too, had similarly horrendous condition for months d… https://t.co/PZesZ7Xkbz",1,0.8641623,0.11749396,Disaster
16575,fire,Australia,Thinning forests will make fire conditions worse. But hey why listen to the experts when there is a… https://t.co/eCnXUUTEOU,1,0.79784596,0.19737236,Disaster
16578,fire,Right here!,Fire Emblem Warriors 1 week full game trial for Nintendo Switch Online members available in Japan via /r/NintendoSw… https://t.co/7ihSFW2EF5,0,0.23132084,0.7516524,NOT a Disaster
16580,fire,Nottinghamshire,On fire this morning Kenty,1,0.83319175,0.17062967,Disaster
16582,fire,"Santiago, Chile",#AhoraSuena After The Fire - Der Kommissar en LA RETRO RADIO. Conéctate con LA Radio 80s de la Web en https://t.co/ULMSnHuxgQ,1,0.7697404,0.23105286,Disaster
16585,fire,drawings:,i think i was a pyromaniac in a previous life cause i just... love fire?,0,0.20825158,0.76406085,NOT a Disaster
16586,fire,,14th January 2020- Azad’s hearing. Judge Kamini Lau. ON FIRE. We need more judges like this. #azadiforazad https://t.co/r…,0,0.26515535,0.7103703,NOT a Disaster
16587,fire,,That Lebron James documentary on Netflix in like 10 years finna be fire as hell boy,0,0.21675904,0.76810515,NOT a Disaster
16592,fire,Philippines,"The Pacific Ring of Fire is now active! 😭 In a matter of 24 hours, 3 volcanoes within Pacific Ring of Fire were erupted:…",1,0.8794096,0.11546322,Disaster
16593,fire,"Nashville, TN",i want some fire ass head.😭,0,0.16410303,0.8000714,NOT a Disaster
16595,fire,Bermuda,"""BFRS: At 6:27pm, BFRS received call reporting a house boat on fire in Dockyard. Responded with 6 appliances &amp; 14 f… https://t.co/D9WoGTjAY9",1,0.9201947,0.084035486,Disaster
16603,fire,-sniper- Food Tech UB '15,#Yummy out now on YouTube! Thank you for a fire new song. What do you guys think? Link below for full vid…,0,0.17672148,0.8082315,NOT a Disaster
16609,fire,London,the taps on my girlfriend's shower are so sensitive – drunkenly lurching from fire to ice – but i am finally starting to conqu…,0,0.17937317,0.782146,NOT a Disaster
16610,fire,"St Petersburg, Florida","#Successful people have more of an #Attitude of 'ready, fire, aim' https://t.co/4EetZLIK55 #GaryLoper",0,0.21367761,0.7469282,NOT a Disaster
16613,fire,"Nairobi, Kenya",1 &amp; 3 yes of course why not. Fire 🔥🔥🔥🔥,0,0.19358319,0.77484065,NOT a Disaster
16617,fire,Sydney,"Advice - Dunns Road (Snowy Valleys LGA) Fire activity is easing across the fireground. If you are in the Tumbarumba area, monit…",1,0.826434,0.16731013,Disaster
16621,fire-truck,India,"Modi Shah's Gundas set fire to truck loaded with plastic chairs in Mangaluru, that was parked in the ground after public…",1,0.90905374,0.09804098,Disaster
16623,fire-truck,,ABS-CBN’s fire truck and safety department are one of the responders on the fire happening at GMA-7.,1,0.894181,0.1049119,Disaster
16625,fire-truck,melbourne,...why is there a fire truck outside of my house,1,0.7165628,0.2746321,Disaster
16626,fire-truck,,Fire Engine Truck Birthday Cake ... https://t.co/QcUdjv8uhZ #cake #cakedecorating https://t.co/y0dwRMk1Nt,0,0.19832006,0.7594641,NOT a Disaster
16627,fire-truck,Shamsabad agra uttar Pradesh i,Watch “Fire Truck of the Future Gyroscopic Vehicle| आग बुझाने की Technology” on YouTube https://t.co/SdPmfbHYAq https://t.co/qJi8qDW18K,0,0.2432699,0.71845955,NOT a Disaster
16628,fire-truck,🔞,Things I don’t like about life . Me . And the fact that fire truck isn’t a song on K-12,0,0.19902773,0.79253507,NOT a Disaster
16631,fire-truck,134340/ neo city,if jungwoo was there during fire truck era he would’ve owned that shit https://t.co/JoiMFvTn01,0,0.25286347,0.7118666,NOT a Disaster
16633,fire-truck,Atlanta,"Driver killed after truck hits tree, catches fire in Lincoln County - WLBT: https://t.co/Bv79Bv0LUN",1,0.92883635,0.07067081,Disaster
16634,fire-truck,United Kingdom,A Scania L-series low-entry fire truck for city rescues https://t.co/r5LFCpVDwR #ScaniaTrucks,1,0.8356399,0.15575185,Disaster
16635,fire-truck,Yorkshire and The Humber,A Scania L-series low-entry fire truck for city rescues https://t.co/r5LFCpVDwR #ScaniaTrucks,1,0.8356399,0.15575185,Disaster
16637,fire-truck,KGW-TV,"A hybrid Concept Fire Truck, built by the Austrian company, Rosenbauer, gets hands on touches by members of . So…",0,0.2826653,0.70174825,NOT a Disaster
16639,fire-truck,"Pretoria, South Africa","My neighbour asked me to call a fire truck, so I called our other neighbour who drives a Kuga now both of them are not talki…",0,0.21740566,0.7779741,NOT a Disaster
16642,fire-truck,,i like fire trucks and moster truck,0,0.23920928,0.734309,NOT a Disaster
16643,fire-truck,"Pretoria, South Africa","My neighbour asked me to call a fire truck, so I called our other neighbour who drives a Kuga now both of them are… https://t.co/yX9E2j6asz",0,0.2207784,0.7701451,NOT a Disaster
16654,first-responders,"San Jose, CA",Heartbreaking habitat devastation in Australia. Grateful for all firefighters and first responders helping! (Via by Oak…,1,0.89050114,0.101290286,Disaster
16656,first-responders,online,#WatchThis: These rescued baby wallabies were named after the first responders and celebrities contributing to fire… https://t.co/byqxexvl0E,1,0.8965395,0.10329499,Disaster
16671,first-responders,,Meet Buddy - the German Shepherd who led first-responders to the fire that threatened his hoomans home &amp; lives. Dogs…,1,0.7795166,0.20014963,Disaster
16672,first-responders,,Ventura County Fire Department Captain Stan Ziegler: “Hundreds of first responders responded initially to the scene.” https://…,1,0.8964362,0.11097168,Disaster
16680,first-responders,"Melbourne, Australia",In #Australia everyone knows someone who has been affected by the #bushfires &amp; we all want to do our part to help.… https://t.co/zztybwyGj1,1,0.88882935,0.114805646,Disaster
16680,first-responders,"Melbourne, Australia",In #Australia everyone knows someone who has been affected by the #bushfires &amp; we all want to do our part to help.… https://t.co/zztybwyGj1,1,0.88882935,0.114805646,Disaster
16691,first-responders,"Midway Point, Tasmania","#auspol felt sick when i read this: ""first responders tackling #bushfires advised to kill baby #kangaroos and #koalas w…",1,0.88776606,0.10156865,Disaster
16691,first-responders,"Midway Point, Tasmania","#auspol felt sick when i read this: ""first responders tackling #bushfires advised to kill baby #kangaroos and #koalas w…",1,0.88776606,0.10156865,Disaster
16700,flames,,"Communal violence in Telangana's Bhainsa: -Stone pelting -Vehicles set on fire -Now, media reported 18 houses set on fire…",1,0.9253233,0.07713085,Disaster
16707,flames,España,RT IncendiosES: Australia 🇦🇺 fires: What's being done to fight the flames? https://t.co/4jE4xzYQSL… https://t.co/tptZ8mgH23,1,0.8887722,0.11385708,Disaster
16709,flames,"Bangkok, Thailand","Amazing to see a huge colony of bats flying across Batemans Bay, away from bushfire ravaged forest towards Cullendu… https://t.co/KBBeKmFyLW",1,0.7928538,0.18211704,Disaster
16709,flames,"Bangkok, Thailand","Amazing to see a huge colony of bats flying across Batemans Bay, away from bushfire ravaged forest towards Cullendu… https://t.co/KBBeKmFyLW",1,0.7928538,0.18211704,Disaster
16713,flames,,Volunteer firefighter in a tiny village in southeastern Australia - among the places hardest hit by the country's devastating wildf…,1,0.9061622,0.09504779,Disaster
16806,flood,"Glounthaune,Cork-Malaga,Spain","When Cork decides to build the #CorkTidalBarrier flood warnings from tidal flooding will become a thing of the past ""Are…",1,0.8105358,0.17732851,Disaster
16807,flood,"UK

",To those of us that are having a quiet night in on the 31st. How about we flood twitter with our People’s Vote March pict…,0,0.18913314,0.79362386,NOT a Disaster
16811,flood,UK,Bristol Road Flood Protection Monitoring https://t.co/odnT8pflQ9,1,0.8559867,0.13257504,Disaster
16813,flood,"Birmingham, West Midlands",Flood Protection Monitoring on 14 Jan 2020 08:50 https://t.co/19o57dWROj,1,0.8351406,0.15111752,Disaster
